"ID,""Descricao"",""ID_OCUPA_N"""
"1612,""CONFECCIONADOR DE BOLSAS, SACOS E SACOLAS E PAPEL,"",""833110"""
"1613,""CONFECCIONADOR DE SACOS DE CELOFANE, A MAQUINA"",""833115"""
"1614,""OPERADOR DE MAQUINA DE CORTAR E DOBRAR PAPELAO"",""833120"""
"1615,""OPERADOR DE PRENSA DE EMBUTIR PAPELAO"",""833125"""
"1616,""CARTONAGEIRO, A MAO (CAIXAS DE PAPELAO)"",""833205"""
"1617,""SUPERVISOR DE PRODUCAO DA INDUSTRIA ALIMENTICIA"",""840105"""
"1618,""SUPERVISOR DA INDUSTRIA DE BEBIDAS"",""840110"""
"1619,""SUPERVISOR DA INDUSTRIA DE FUMO"",""840115"""
"1620,""CHEFE DE CONFEITARIA"",""840120"""
"1621,""MOLEIRO DE CEREAIS (EXCETO ARROZ)"",""841105"""
"1622,""MOLEIRO DE ESPECIARIAS"",""841110"""
"1623,""OPERADOR DE PROCESSO DE MOAGEM"",""841115"""
"1624,""MOEDOR DE SAL"",""841205"""
"1625,""REFINADOR DE SAL"",""841210"""
"1626,""OPERADOR DE CRISTALIZACAO NA REFINACAO DE ACUCAR"",""841305"""
"1627,""OPERADOR DE EQUIPAMENTOS DE REFINACAO DE ACUCAR (P"",""841310"""
"1628,""OPERADOR DE MOENDA NA FABRICACAO DE ACUCAR"",""841315"""
"1629,""OPERADOR DE TRATAMENTO DE CALDA NA REFINACAO DE AC"",""841320"""
"1630,""COZINHADOR (CONSERVACAO DE ALIMENTOS)"",""841408"""
"1631,""COZINHADOR DE CARNES"",""841416"""
"1632,""COZINHADOR DE FRUTAS E LEGUMES"",""841420"""
"1633,""COZINHADOR DE PESCADO"",""841428"""
"1634,""DESIDRATADOR DE ALIMENTOS"",""841432"""
"1635,""ESTERILIZADOR DE ALIMENTOS"",""841440"""
"1636,""HIDROGENADOR DE OLEOS E GORDURAS"",""841444"""
"1637,""LAGAREIRO"",""841448"""
"1638,""OPERADOR DE CAMARAS FRIAS"",""841456"""
"1639,""OPERADOR DE PREPARACAO DE GRAOS VEGETAIS (OLEOS E"",""841460"""
"1640,""PRENSADOR DE FRUTAS (EXCETO OLEAGINOSAS)"",""841464"""
"1641,""PREPARADOR DE RACOES"",""841468"""
"1642,""REFINADOR DE OLEO E GORDURA"",""841472"""
"1643,""TRABALHADOR DE FABRICACAO DE MARGARINA"",""841476"""
"1644,""TRABALHADOR DE PREPARACAO DE PESCADOS (LIMPEZA)"",""841484"""
"1645,""TRABALHADOR DE TRATAMENTO DO LEITE E FABRICACAO DE"",""841505"""
"1646,""MISTURADOR DE CAFE"",""841605"""
"1647,""TORRADOR DE CAFE"",""841610"""
"1648,""MOEDOR DE CAFE"",""841615"""
"1649,""OPERADOR DE EXTRACAO DE CAFE SOLUVEL"",""841620"""
"1650,""TORRADOR DE CACAU"",""841625"""
"1651,""MISTURADOR DE CHA OU MATE"",""841630"""
"1652,""ALAMBIQUEIRO"",""841705"""
"1653,""FILTRADOR DE CERVEJA"",""841710"""
"1654,""FERMENTADOR"",""841715"""
"1655,""TRABALHADOR DE FABRICACAO DE VINHOS"",""841720"""
"1656,""MALTEIRO (GERMINACAO)"",""841725"""
"1657,""COZINHADOR DE MALTE"",""841730"""
"1658,""DESSECADOR DE MALTE"",""841735"""
"1659,""VINAGREIRO"",""841740"""
"1660,""XAROPEIRO"",""841745"""
"1661,""OPERADOR DE FORNO (FABRICACAO DE PAES, BISCOITOS E"",""841805"""
"1662,""OPERADOR DE MAQUINAS DE FABRICACAO DE DOCES, SALGA"",""841810"""
"1663,""OPERADOR DE MAQUINAS DE FABRICACAO DE CHOCOLATES E"",""841815"""
"1664,""PREPARADOR DE MELADO E ESSENCIA DE FUMO"",""842105"""
"1665,""PROCESSADOR DE FUMO"",""842110"""
"1666,""CLASSIFICADOR DE FUMO"",""842115"""
"1667,""AUXILIAR DE PROCESSAMENTO DE FUMO"",""842120"""
"1668,""PREPARADOR DE FUMO NA FABRICACAO DE CHARUTOS"",""842205"""
"1669,""OPERADOR DE MAQUINA DE FABRICAR CHARUTOS E CIGARRI"",""842210"""
"1670,""CLASSIFICADOR DE CHARUTOS"",""842215"""
"1671,""CORTADOR DE CHARUTOS"",""842220"""
"1672,""CELOFANISTA NA FABRICACAO DE CHARUTOS"",""842225"""
"1673,""CHARUTEIRO A MAO"",""842230"""
"1674,""DEGUSTADOR DE CHARUTOS"",""842235"""
"1675,""OPERADOR DE MAQUINA DE FABRICAR CIGARROS"",""842305"""
"1676,""DEFUMADOR DE CARNES E PESCADOS"",""848105"""
"1677,""SALGADOR DE ALIMENTOS"",""848110"""
"1678,""SALSICHEIRO (FABRICACAO DE LINGUICA, SALSICHA E PR"",""848115"""
"1679,""PASTEURIZADOR"",""848205"""
"1680,""QUEIJEIRO NA FABRICACAO DE LATICINIO"",""848210"""
"1681,""MANTEIGUEIRO NA FABRICACAO DE LATICINIO"",""848215"""
"1682,""PADEIRO"",""848305"""
"1683,""CONFEITEIRO"",""848310"""
"1684,""MASSEIRO (MASSAS ALIMENTICIAS)"",""848315"""
"1685,""TRABALHADOR DE FABRICACAO DE SORVETE"",""848325"""
"1686,""DEGUSTADOR DE CAFE"",""848405"""
"1687,""DEGUSTADOR DE CHA"",""848410"""
"1688,""DEGUSTADOR DE DERIVADOS DE CACAU"",""848415"""
"1689,""DEGUSTADOR DE VINHOS OU LICORES"",""848420"""
"1690,""ABATEDOR"",""848505"""
"1691,""ACOUGUEIRO"",""848510"""
"1692,""DESOSSADOR"",""848515"""
"1693,""MAGAREFE"",""848520"""
"1694,""RETALHADOR DE CARNE"",""848525"""
"1695,""TRABALHADOR DO BENEFICIAMENTO DE FUMO"",""848605"""
"1696,""SUPERVISOR DE MANUTENCAO (ELETROMECANICA)"",""860105"""
"1697,""SUPERVISOR DE OPERACAO DE FLUIDOS (DISTRIBUICAO, C"",""860110"""
"1698,""SUPERVISOR DE OPERACAO ELETRICA (GERACAO, TRANSMIS"",""860115"""
"1699,""OPERADOR DE CENTRAL HIDRELETRICA"",""861105"""
"1700,""OPERADOR DE QUADRO DE DISTRIBUICAO DE ENERGIA ELET"",""861110"""
"1701,""OPERADOR DE CENTRAL TERMOELETRICA"",""861115"""
"1702,""OPERADOR DE REATOR NUCLEAR"",""861120"""
"1703,""OPERADOR DE SUBESTACAO"",""861205"""
"1704,""FOGUISTA (LOCOMOTIVAS A VAPOR)"",""862105"""
"1705,""MAQUINISTA DE EMBARCACOES"",""862110"""
"1706,""OPERADOR DE BATERIA DE GAS DE HULHA"",""862115"""
"1707,""OPERADOR DE CALDEIRA"",""862120"""
"1708,""OPERADOR DE COMPRESSOR DE AR"",""862130"""
"1709,""OPERADOR DE ESTACAO DE BOMBEAMENTO"",""862140"""
"1710,""OPERADOR DE MAQUINAS FIXAS, EM GERAL"",""862150"""
"1711,""OPERADOR DE UTILIDADE (PRODUCAO E DISTRIBUICAO DE"",""862155"""
"1712,""OPERADOR DE ESTACAO DE CAPTACAO, TRATAMENTO E DIST"",""862205"""
"1713,""OPERADOR DE ESTACAO DE TRATAMENTO DE AGUA E EFLUEN"",""862305"""
"1714,""OPERADOR DE FORNO DE INCINERACAO NO TRATAMENTO DE"",""862310"""
"1715,""OPERADOR DE INSTALACAO DE EXTRACAO, PROCESSAMENTO,"",""862405"""
"1716,""OPERADOR DE INSTALACAO DE REFRIGERACAO"",""862505"""
"1717,""OPERADOR DE REFRIGERACAO COM AMONIA"",""862510"""
"1718,""OPERADOR DE INSTALACAO DE AR-CONDICIONADO"",""862515"""
"1719,""ENCARREGADO DE MANUTENCAO MECANICA DE SISTEMAS OPE"",""910105"""
"1720,""SUPERVISOR DE MANUTENCAO DE APARELHOS TERMICOS, DE"",""910110"""
"1721,""SUPERVISOR DE MANUTENCAO DE BOMBAS, MOTORES, COMPR"",""910115"""
"1722,""MESTRE (INDUSTRIA DE CELULOSE, PAPEL E PAPELAO)"",""830105"""
"1723,""ENGENHEIRO DE SEGURANCA DO TRABALHO"",""214915"""
"1724,""ENGENHEIRO DE RISCOS"",""214920"""
"1725,""ENGENHEIRO DE TEMPOS E MOVIMENTOS"",""214925"""
"1726,""AGENTE DE MANOBRA E DOCAGEM"",""215105"""
"1727,""CAPITAO DE MANOBRA DA MARINHA MERCANTE"",""215110"""
"1728,""COMANDANTE DA MARINHA MERCANTE"",""215115"""
"1729,""COORDENADOR DE OPERACOES DE COMBATE A POLUICAO NO"",""215120"""
"1730,""IMEDIATO DA MARINHA MERCANTE"",""215125"""
"1731,""INSPETOR DE TERMINAL"",""215130"""
"1732,""INSPETOR NAVAL"",""215135"""
"1733,""OFICIAL DE QUARTO DE NAVEGACAO DA MARINHA MERCANTE"",""215140"""
"1734,""PRATICO DE PORTOS DA MARINHA MERCANTE"",""215145"""
"1735,""VISTORIADOR NAVAL"",""215150"""
"1736,""OFICIAL SUPERIOR DE MAQUINAS DA MARINHA MERCANTE"",""215205"""
"1737,""PRIMEIRO OFICIAL DE MAQUINAS DA MARINHA MERCANTE"",""215210"""
"1738,""SEGUNDO OFICIAL DE MAQUINAS DA MARINHA MERCANTE"",""215215"""
"1739,""SUPERINTENDENTE TECNICO NO TRANSPORTE AQUAVIARIO"",""215220"""
"1740,""PILOTO DE AERONAVES"",""215305"""
"1741,""PILOTO DE ENSAIOS EM VOO"",""215310"""
"1742,""INSTRUTOR DE VOO"",""215315"""
"1743,""BIOLOGO"",""221105"""
"1744,""ENGENHEIRO AGRICOLA"",""222105"""
"1745,""ENGENHEIRO AGRONOMO"",""222110"""
"1746,""ENGENHEIRO DE PESCA"",""222115"""
"1747,""ENGENHEIRO FLORESTAL"",""222120"""
"1748,""MEDICO ACUPUNTURISTA"",""223101"""
"1749,""MEDICO ALERGISTA E IMUNOLOGISTA"",""223102"""
"1750,""MEDICO ANATOMOPATOLOGISTA"",""223103"""
"1751,""MEDICO ANESTESIOLOGISTA"",""223104"""
"1752,""MEDICO ANGIOLOGISTA"",""223105"""
"1753,""MEDICO CARDIOLOGISTA"",""223106"""
"1754,""MEDICO CIRURGIAO CARDIOVASCULAR"",""223107"""
"1755,""MEDICO CIRURGIAO DE CABECA E PESCOCO"",""223108"""
"1756,""MEDICO CIRURGIAO DO APARELHO DIGESTIVO"",""223109"""
"1757,""MEDICO CIRURGIAO GERAL"",""223110"""
"1758,""MEDICO CIRURGIAO PEDIATRICO"",""223111"""
"1759,""MEDICO CIRURGIAO PLASTICO"",""223112"""
"1760,""MEDICO CIRURGIAO TORACICO"",""223113"""
"1761,""MEDICO CITOPATOLOGISTA"",""223114"""
"1762,""MEDICO CLINICO"",""223115"""
"1763,""MEDICO DE SAUDE DA FAMILIA"",""223116"""
"1764,""MEDICO DERMATOLOGISTA"",""223117"""
"1765,""MEDICO DO TRABALHO"",""223118"""
"1766,""MEDICO EM ELETROENCEFALOGRAFIA"",""223119"""
"1767,""MEDICO EM ENDOSCOPIA"",""223120"""
"1768,""MEDICO EM MEDICINA DE TRAFEGO"",""223121"""
"1769,""MEDICO EM MEDICINA INTENSIVA"",""223122"""
"1770,""MEDICO EM MEDICINA NUCLEAR"",""223123"""
"1771,""MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM"",""223124"""
"1772,""MEDICO ENDOCRINOLOGISTA E METABOLOGISTA"",""223125"""
"1773,""MEDICO FISIATRA"",""223126"""
"1774,""MEDICO FONIATRA"",""223127"""
"1775,""MEDICO GASTROENTEROLOGISTA"",""223128"""
"1776,""MEDICO GENERALISTA"",""223129"""
"1777,""MEDICO GENETICISTA"",""223130"""
"1778,""MEDICO GERIATRA"",""223131"""
"1779,""MEDICO GINECOLOGISTA E OBSTETRA"",""223132"""
"1780,""MEDICO HEMATOLOGISTA"",""223133"""
"1781,""MEDICO HEMOTERAPEUTA"",""223134"""
"1782,""MEDICO HOMEOPATA"",""223135"""
"1783,""MEDICO INFECTOLOGISTA"",""223136"""
"1784,""MEDICO LEGISTA"",""223137"""
"1785,""MEDICO MASTOLOGISTA"",""223138"""
"1786,""MEDICO NEFROLOGISTA"",""223139"""
"1787,""MEDICO NEUROCIRURGIAO"",""223140"""
"1788,""MEDICO NEUROFISIOLOGISTA"",""223141"""
"1789,""MEDICO NEUROLOGISTA"",""223142"""
"1790,""MEDICO NUTROLOGISTA"",""223143"""
"1791,""MEDICO OFTALMOLOGISTA"",""223144"""
"1792,""MEDICO ONCOLOGISTA"",""223145"""
"1793,""MEDICO ORTOPEDISTA E TRAUMATOLOGISTA"",""223146"""
"1794,""MEDICO OTORRINOLARINGOLOGISTA"",""223147"""
"1795,""MEDICO PATOLOGISTA CLINICO"",""223148"""
"1796,""MEDICO PEDIATRA"",""223149"""
"1797,""MEDICO PERITO"",""223150"""
"1798,""MEDICO PNEUMOLOGISTA"",""223151"""
"1799,""MEDICO PROCTOLOGISTA"",""223152"""
"1800,""MEDICO PSIQUIATRA"",""223153"""
"1801,""MEDICO RADIOTERAPEUTA"",""223154"""
"1802,""MEDICO REUMATOLOGISTA"",""223155"""
"1803,""MEDICO SANITARISTA"",""223156"""
"1804,""MEDICO UROLOGISTA"",""223157"""
"1805,""CIRURGIAO DENTISTA - AUDITOR"",""223204"""
"1806,""CIRURGIAO DENTISTA - CLINICO GERAL"",""223208"""
"1807,""CIRURGIAO DENTISTA - ENDODONTISTA"",""223212"""
"1808,""CIRURGIAO DENTISTA - EPIDEMIOLOGISTA"",""223216"""
"1809,""CIRURGIAO DENTISTA - ESTOMATOLOGISTA"",""223220"""
"1810,""CIRURGIAO DENTISTA - IMPLANTODONTISTA"",""223224"""
"1811,""CIRURGIAO DENTISTA - ODONTOGERIATRA"",""223228"""
"1812,""CIRURGIAO DENTISTA - ODONTOLOGISTA LEGAL"",""223232"""
"1813,""CIRURGIAO DENTISTA - ODONTOPEDIATRA"",""223236"""
"1814,""CIRURGIAO DENTISTA - ORTOPEDISTA E ORTODONTISTA"",""223240"""
"1815,""CIRURGIAO DENTISTA - PATOLOGISTA BUCAL"",""223244"""
"1816,""CIRURGIAO DENTISTA - PERIODONTISTA"",""223248"""
"1817,""CIRURGIAO DENTISTA - PROTESIOLOGO BUCOMAXILOFACIAL"",""223252"""
"1818,""CIRURGIAO DENTISTA - PROTESISTA"",""223256"""
"1819,""CIRURGIAO DENTISTA - RADIOLOGISTA"",""223260"""
"1820,""CIRURGIAO DENTISTA - REABILITADOR ORAL"",""223264"""
"1821,""CIRURGIAO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFAC"",""223268"""
"1822,""CIRURGIAO DENTISTA DE SAUDE COLETIVA"",""223272"""
"1823,""MEDICO VETERINARIO"",""223305"""
"1824,""ZOOTECNISTA"",""223310"""
"1825,""FARMACEUTICO"",""223405"""
"1826,""FARMACEUTICO BIOQUIMICO"",""223410"""
"1827,""ENFERMEIRO"",""223505"""
"1828,""ENFERMEIRO AUDITOR"",""223510"""
"1829,""ENFERMEIRO DE BORDO"",""223515"""
"1830,""ENFERMEIRO DE CENTRO CIRURGICO"",""223520"""
"1831,""ENFERMEIRO DE TERAPIA INTENSIVA"",""223525"""
"1832,""ENFERMEIRO DO TRABALHO"",""223530"""
"1833,""ENFERMEIRO NEFROLOGISTA"",""223535"""
"1834,""ENFERMEIRO NEONATOLOGISTA"",""223540"""
"1835,""ENFERMEIRO OBSTETRICO"",""223545"""
"1836,""ENFERMEIRO PSIQUIATRICO"",""223550"""
"1837,""ENFERMEIRO PUERICULTOR E PEDIATRICO"",""223555"""
"1838,""ENFERMEIRO SANITARISTA"",""223560"""
"1839,""FISIOTERAPEUTA"",""223605"""
"1840,""FONOAUDIOLOGO"",""223610"""
"1841,""ENGENHEIRO QUIMICO (MINERACAO, METALURGIA, SIDERUR"",""214515"""
"1842,""ORTOPTISTA"",""223615"""
"1843,""TERAPEUTA OCUPACIONAL"",""223620"""
"1844,""DIETISTA"",""223705"""
"1845,""NUTRICIONISTA"",""223710"""
"1846,""AVALIADOR FISICO"",""224105"""
"1847,""LUDOMOTRICISTA"",""224110"""
"1848,""PREPARADOR DE ATLETA"",""224115"""
"1849,""PREPARADOR FISICO"",""224120"""
"1850,""TECNICO DE DESPORTO INDIVIDUAL E COLETIVO (EXCETO"",""224125"""
"1851,""TECNICO DE LABORATORIO E FISCALIZACAO DESPORTIVA"",""224130"""
"1852,""TREINADOR PROFISSIONAL DE FUTEBOL"",""224135"""
"1853,""PROFESSOR DE NIVEL SUPERIOR NA EDUCACAO INFANTIL ("",""231105"""
"1854,""PROFESSOR DA EDUCACAO DE JOVENS E ADULTOS DO ENSIN"",""231205"""
"1855,""PROFESSOR DE NIVEL SUPERIOR DO ENSINO FUNDAMENTAL"",""231210"""
"1856,""PROFESSOR DE CIENCIAS EXATAS E NATURAIS DO ENSINO"",""231305"""
"1857,""PROFESSOR DE EDUCACAO ARTISTICA DO ENSINO FUNDAMEN"",""231310"""
"1858,""PROFESSOR DE EDUCACAO FISICA DO ENSINO FUNDAMENTAL"",""231315"""
"1859,""PROFESSOR DE GEOGRAFIA DO ENSINO FUNDAMENTAL"",""231320"""
"1860,""PROFESSOR DE HISTORIA DO ENSINO FUNDAMENTAL"",""231325"""
"1861,""PROFESSOR DE LINGUA ESTRANGEIRA MODERNA DO ENSINO"",""231330"""
"1862,""PROFESSOR DE LINGUA PORTUGUESA DO ENSINO FUNDAMENT"",""231335"""
"1863,""PROFESSOR DE MATEMATICA DO ENSINO FUNDAMENTAL"",""231340"""
"1864,""PROFESSOR DE ARTES NO ENSINO MEDIO"",""232105"""
"1865,""OFICIAL DO REGISTRO DE DISTRIBUICOES"",""241320"""
"1866,""OFICIAL DO REGISTRO DE IMOVEIS"",""241325"""
"1867,""OFICIAL DO REGISTRO DE TITULOS E DOCUMENTOS"",""241330"""
"1868,""TABELIAO DE NOTAS"",""241335"""
"1869,""TABELIAO DE PROTESTOS"",""241340"""
"1870,""PROCURADOR DA REPUBLICA"",""242205"""
"1871,""PROCURADOR DE JUSTICA"",""242210"""
"1872,""PROCURADOR DE JUSTICA MILITAR"",""242215"""
"1873,""PROCURADOR DO TRABALHO"",""242220"""
"1874,""PROCURADOR REGIONAL DA REPUBLICA"",""242225"""
"1875,""PROCURADOR REGIONAL DO TRABALHO"",""242230"""
"1876,""PROMOTOR DE JUSTICA"",""242235"""
"1877,""SUBPROCURADOR DE JUSTICA MILITAR"",""242240"""
"1878,""SUBPROCURADOR-GERAL DA REPUBLICA"",""242245"""
"1879,""SUBPROCURADOR-GERAL DO TRABALHO"",""242250"""
"1880,""DELEGADO DE POLICIA"",""242305"""
"1881,""DEFENSOR PUBLICO"",""242405"""
"1882,""PROCURADOR DA ASSISTENCIA JUDICIARIA"",""242410"""
"1883,""ANTROPOLOGO"",""251105"""
"1884,""ARQUEOLOGO"",""251110"""
"1885,""CIENTISTA POLITICO"",""251115"""
"1886,""SOCIOLOGO"",""251120"""
"1887,""ECONOMISTA"",""251205"""
"1888,""ECONOMISTA AGROINDUSTRIAL"",""251210"""
"1889,""ECONOMISTA FINANCEIRO"",""251215"""
"1890,""ECONOMISTA INDUSTRIAL"",""251220"""
"1891,""ECONOMISTA DO SETOR PUBLICO"",""251225"""
"1892,""ECONOMISTA AMBIENTAL"",""251230"""
"1893,""ECONOMISTA REGIONAL E URBANO"",""251235"""
"1894,""GEOGRAFO"",""251305"""
"1895,""FILOSOFO"",""251405"""
"1896,""PSICOLOGO EDUCACIONAL"",""251505"""
"1897,""PSICOLOGO CLINICO"",""251510"""
"1898,""PSICOLOGO DO ESPORTE"",""251515"""
"1899,""PSICOLOGO HOSPITALAR"",""251520"""
"1900,""PSICOLOGO JURIDICO"",""251525"""
"1901,""PSICOLOGO SOCIAL"",""251530"""
"1902,""PSICOLOGO DO TRANSITO"",""251535"""
"1903,""PSICOLOGO DO TRABALHO"",""251540"""
"1904,""NEUROPSICOLOGO"",""251545"""
"1905,""PSICANALISTA"",""251550"""
"1906,""ASSISTENTE SOCIAL"",""251605"""
"1907,""ECONOMISTA DOMESTICO"",""251610"""
"1908,""ADMINISTRADOR"",""252105"""
"1909,""AUDITOR (CONTADORES E AFINS)"",""252205"""
"1910,""CONTADOR"",""252210"""
"1911,""PERITO CONTABIL"",""252215"""
"1912,""SECRETARIA EXECUTIVA"",""252305"""
"1913,""SECRETARIO BILINGUE"",""252310"""
"1914,""SECRETARIA TRILINGUE"",""252315"""
"1915,""ANALISTA DE RECURSOS HUMANOS"",""252405"""
"1916,""ADMINISTRADOR DE FUNDOS E CARTEIRAS DE INVESTIMENT"",""252505"""
"1917,""ANALISTA DE CAMBIO"",""252510"""
"1918,""ANALISTA DE COBRANCA (INSTITUICOES FINANCEIRAS)"",""252515"""
"1919,""ANALISTA DE CREDITO (INSTITUICOES FINANCEIRAS)"",""252525"""
"1920,""ANALISTA DE CREDITO RURAL"",""252530"""
"1921,""ANALISTA DE LEASING"",""252535"""
"1922,""ANALISTA DE PRODUTOS BANCARIOS"",""252540"""
"1923,""ANALISTA FINANCEIRO (INSTITUICOES FINANCEIRAS)"",""252545"""
"1924,""RELACOES PUBLICAS"",""253105"""
"1925,""REDATOR DE PUBLICIDADE"",""253110"""
"1926,""AGENTE PUBLICITARIO"",""253115"""
"1927,""ANALISTA DE NEGOCIOS"",""253120"""
"1928,""ANALISTA DE PESQUISA DE MERCADO"",""253125"""
"1929,""GERENTE DE CAPTACAO (FUNDOS E INVESTIMENTOS INSTIT"",""253205"""
"1930,""GERENTE DE CLIENTES ESPECIAIS (PRIVATE)"",""253210"""
"1931,""GERENTE DE CONTAS - PESSOA FISICA E JURIDICA"",""253215"""
"1932,""GERENTE DE GRANDES CONTAS (CORPORATE)"",""253220"""
"1933,""OPERADOR DE NEGOCIOS"",""253225"""
"1934,""CORRETOR DE VALORES, ATIVOS FINANCEIROS, MERCADORI"",""253305"""
"1935,""AUDITOR-FISCAL DA RECEITA FEDERAL"",""254105"""
"1936,""TECNICO DA RECEITA FEDERAL"",""254110"""
"1937,""AUDITOR-FISCAL DA PREVIDENCIA SOCIAL"",""254205"""
"1938,""AUDITOR-FISCAL DO TRABALHO"",""254305"""
"1939,""AGENTE DE HIGIENE E SEGURANCA"",""254310"""
"1940,""FISCAL DE TRIBUTOS ESTADUAL"",""254405"""
"1941,""FISCAL DE TRIBUTOS MUNICIPAL"",""254410"""
"1942,""TECNICO DE TRIBUTOS ESTADUAL"",""254415"""
"1943,""TECNICO DE TRIBUTOS MUNICIPAL"",""254420"""
"1944,""ARQUIVISTA PESQUISADOR (JORNALISMO)"",""261105"""
"1945,""ASSESSOR DE IMPRENSA"",""261110"""
"1946,""DIRETOR DE REDACAO"",""261115"""
"1947,""EDITOR"",""261120"""
"1948,""JORNALISTA"",""261125"""
"1949,""PRODUTOR DE TEXTO"",""261130"""
"1950,""REPORTER (EXCLUSIVE RADIO E TELEVISAO)"",""261135"""
"1951,""REVISOR"",""261140"""
"1952,""BIBLIOTECARIO"",""261205"""
"1953,""DOCUMENTALISTA"",""261210"""
"1954,""ANALISTA DE INFORMACOES (PESQUISADOR DE INFORMACOE"",""261215"""
"1955,""ARQUIVISTA"",""261305"""
"1956,""MUSEOLOGO"",""261310"""
"1957,""FILOLOGO"",""261405"""
"1958,""INTERPRETE"",""261410"""
"1959,""LINGUISTA"",""261415"""
"1960,""PSICOPEDAGOGO"",""239425"""
"1961,""TRADUTOR"",""261420"""
"1962,""AUTOR-ROTEIRISTA"",""261505"""
"1963,""CRITICO"",""261510"""
"1964,""ESCRITOR DE FICCAO"",""261515"""
"1965,""ESCRITOR DE NAO FICCAO"",""261520"""
"1966,""POETA"",""261525"""
"1967,""REDATOR DE TEXTOS TECNICOS"",""261530"""
"1968,""EDITOR DE JORNAL"",""261605"""
"1969,""EDITOR DE LIVRO"",""261610"""
"1970,""EDITOR DE MIDIA ELETRONICA"",""261615"""
"1971,""EDITOR DE REVISTA"",""261620"""
"1972,""EDITOR DE REVISTA CIENTIFICA"",""261625"""
"1973,""ANCORA DE RADIO E TELEVISAO"",""261705"""
"1974,""COMENTARISTA DE RADIO E TELEVISAO"",""261710"""
"1975,""LOCUTOR DE RADIO E TELEVISAO"",""261715"""
"1976,""LOCUTOR PUBLICITARIO DE RADIO E TELEVISAO"",""261720"""
"1977,""NARRADOR EM PROGRAMAS DE RADIO E TELEVISAO"",""261725"""
"1978,""REPORTER DE RADIO E TELEVISAO"",""261730"""
"1979,""FOTOGRAFO"",""261805"""
"1980,""FOTOGRAFO PUBLICITARIO"",""261810"""
"1981,""FOTOGRAFO RETRATISTA"",""261815"""
"1982,""REPOTER FOTOGRAFICO"",""261820"""
"1983,""EMPRESARIO DE ESPETACULO"",""262105"""
"1984,""PRODUTOR CINEMATOGRAFICO"",""262110"""
"1985,""PRODUTOR DE RADIO"",""262115"""
"1986,""PRODUTOR DE TEATRO"",""262120"""
"1987,""PRODUTOR DE TELEVISAO"",""262125"""
"1988,""DIRETOR DE CINEMA"",""262205"""
"1989,""DIRETOR DE PROGRAMAS DE RADIO"",""262210"""
"1990,""DIRETOR DE PROGRAMAS DE TELEVISAO"",""262215"""
"1991,""DIRETOR TEATRAL"",""262220"""
"1992,""CENOGRAFO CARNAVALESCO E FESTAS POPULARES"",""262305"""
"1993,""CENOGRAFO DE CINEMA"",""262310"""
"1994,""CENOGRAFO DE EVENTOS"",""262315"""
"1995,""CENOGRAFO DE TEATRO"",""262320"""
"1996,""CENOGRAFO DE TV"",""262325"""
"1997,""DIRETOR DE ARTE"",""262330"""
"1998,""ARTISTA (ARTES VISUAIS)"",""262405"""
"1999,""DESENHISTA INDUSTRIAL (DESIGNER)"",""262410"""
"2000,""ATOR"",""262505"""
"2001,""COMPOSITOR"",""262605"""
"2002,""MUSICO ARRANJADOR"",""262610"""
"2003,""MUSICO REGENTE"",""262615"""
"2004,""MUSICOLOGO"",""262620"""
"2005,""MUSICO INTERPRETE CANTOR"",""262705"""
"2006,""MUSICO INTERPRETE INSTRUMENTISTA"",""262710"""
"2007,""BAILARINO (EXCETO DANCAS POPULARES)"",""262810"""
"2008,""COREOGRAFO"",""262815"""
"2009,""DRAMATURGO DE DANCA"",""262820"""
"2010,""ENSAIADOR DE DANCA"",""262825"""
"2011,""PROFESSOR DE DANCA"",""262830"""
"2012,""DECORADOR DE INTERIORES DE NIVEL SUPERIOR"",""262905"""
"2013,""MINISTRO DE CULTO RELIGIOSO"",""263105"""
"2014,""MISSIONARIO"",""263110"""
"2015,""TEOLOGO"",""263115"""
"2016,""TECNICO EM MECATRONICA - AUTOMACAO DA MANUFATURA"",""300105"""
"2017,""TECNICO EM MECATRONICA - ROBOTICA"",""300110"""
"2018,""TECNICO EM ELETROMECANICA"",""300305"""
"2019,""TECNICO DE LABORATORIO INDUSTRIAL"",""301105"""
"2020,""TECNICO DE LABORATORIO DE ANALISES FISICO-QUIMICAS"",""301110"""
"2021,""TECNICO QUIMICO DE PETROLEO"",""301115"""
"2022,""TECNICO DE APOIO A BIOENGENHARIA"",""301205"""
"2023,""TECNICO QUIMICO"",""311105"""
"2024,""PROFESSOR DE BIOLOGIA NO ENSINO MEDIO"",""232110"""
"2025,""PROFESSOR DE DISCIPLINAS PEDAGOGICAS NO ENSINO MED"",""232115"""
"2026,""PROFESSOR DE EDUCACAO FISICA NO ENSINO MEDIO"",""232120"""
"2027,""PROFESSOR DE FILOSOFIA NO ENSINO MEDIO"",""232125"""
"2028,""PROFESSOR DE FISICA NO ENSINO MEDIO"",""232130"""
"2029,""PROFESSOR DE GEOGRAFIA NO ENSINO MEDIO"",""232135"""
"2030,""PROFESSOR DE HISTORIA NO ENSINO MEDIO"",""232140"""
"2031,""PROFESSOR DE LINGUA E LITERATURA BRASILEIRA NO ENS"",""232145"""
